Date-Time,C23_Vibration_Bearing_1,C23_Vibration_Bearing_2,C23_Vibration_Bearing_3,C23_Vibration_Bearing_4,,,
2020-06-18T19:20:00,0.061666097,0.075868939,0.0789364230,0.04481293,,,
2020-06-18T19:50:00,0.060856389,0.075408028,0.0796436840,0.044140144,,,
2020-06-18T20:20:00,0.060806534,0.074715367,0.0785460230,0.042944236,,,
2020-06-18T20:50:00,0.061981347,0.07591733,0.0805499780,0.044798965,,,
2020-06-18T21:20:00,0.061027931,0.075027052,0.0784002640,0.044765321,,,
2020-06-18T21:50:00,0.060547341,0.075247717,0.0772317500,0.044763074,,,
2020-06-18T22:20:00,0.061285219,0.075496997,0.0796149710,0.044073197,,,
2020-06-18T22:50:00,0.061170467,0.074687485,0.0772060160,0.044076517,,,
2020-06-18T23:20:00,0.061740173,0.075794375,0.0784350800,0.044430343,,,
2020-06-18T23:50:00,0.061182528,0.07475409,0.0766566730,0.043778798,,,
2020-06-19T00:20:00,0.06083383,0.074843401,0.0777870010,0.044090043,,,
2020-06-19T00:50:00,0.059827677,0.074888959,0.0777832900,0.043488159,,,
2020-06-19T01:20:00,0.061063284,0.074637726,0.0779640610,0.043447678,,,
2020-06-19T01:50:00,0.061001318,0.074127789,0.0781728110,0.043682065,,,
2020-06-19T02:20:00,0.060415987,0.074309146,0.0780713900,0.044039943,,,
2020-06-19T02:50:00,0.059961522,0.074680258,0.0779510230,0.043557742,,,
2020-06-19T03:20:00,0.060195859,0.074979833,0.0776275210,0.044556521,,,
2020-06-19T03:50:00,0.061525367,0.07555281,0.0773311200,0.043913179,,,
2020-06-19T04:20:00,0.061171542,0.075461741,0.0789899410,0.044503247,,,
2020-06-19T04:50:00,0.060858538,0.075050344,0.0760703160,0.044690903,,,
2020-06-19T05:20:00,0.06123966,0.074749402,0.0790750040,0.04527682,,,
2020-06-19T05:50:00,0.06000918,0.0750647,0.0751977640,0.043814737,,,
2020-06-19T06:20:00,0.061500903,0.075196006,0.0785665320,0.045406465,,,
2020-06-19T06:50:00,0.060511793,0.075357342,0.0763942090,0.043384198,,,
2020-06-19T07:20:00,0.061437619,0.074779433,0.0765120370,0.044047756,,,
2020-06-19T07:50:00,0.061868353,0.075022755,0.0792376580,0.043854827,,,
2020-06-19T08:20:00,0.061623321,0.075595537,0.0774445530,0.044053274,,,
2020-06-19T08:50:00,0.060887446,0.075132428,0.0779232380,0.044743933,,,
2020-06-19T09:20:00,0.06074657,0.074668441,0.0775139410,0.043933542,,,
2020-06-19T09:50:00,0.061348357,0.074800088,0.0771627520,0.043665755,,,
2020-06-19T10:20:00,0.060202305,0.073754383,0.0778590260,0.043966551,,,
2020-06-19T10:50:00,0.060879047,0.075060745,0.0800353040,0.045152009,,,
2020-06-19T11:20:00,0.059487621,0.074019972,0.0760608430,0.043872797,,,
2020-06-19T11:50:00,0.060626495,0.075961522,0.0770038580,0.043997998,,,
2020-06-19T12:20:00,0.061269251,0.075374384,0.0796853360,0.044421603,,,
2020-06-19T12:50:00,0.059714683,0.075548318,0.0802595830,0.04459539,,,
2020-06-19T13:20:00,0.060784413,0.07528141,0.0769803700,0.044790859,,,
2020-06-19T13:50:00,0.060063089,0.074864202,0.0809500950,0.04478456,,,
2020-06-19T14:20:00,0.060129352,0.07603843,0.0778844670,0.04447263,,,
2020-06-19T14:50:00,0.059829923,0.074484887,0.0764506570,0.043972215,,,
2020-06-19T15:20:00,0.059943845,0.075694614,0.0768392990,0.044330729,,,
2020-06-19T15:50:00,0.061770497,0.075204746,0.0782903460,0.043909078,,,
2020-06-19T16:20:00,0.060618292,0.074757312,0.0777653210,0.043841447,,,
2020-06-19T16:50:00,0.060332829,0.074930905,0.0783854190,0.044327506,,,
2020-06-19T17:20:00,0.060553933,0.075572782,0.0781297430,0.044465062,,,
2020-06-19T17:50:00,0.060465892,0.075525123,0.0772280870,0.044005811,,,
2020-06-19T18:20:00,0.060802432,0.07541086,0.0775531030,0.04478749,,,
2020-06-19T18:50:00,0.059501587,0.074151326,0.0765570100,0.043588554,,,
2020-06-19T19:20:00,0.061729479,0.076192881,0.0788975050,0.043793007,,,
2020-06-19T19:50:00,0.061142878,0.075474779,0.0777448120,0.044414962,,,
2020-06-19T20:20:00,0.061066068,0.075409932,0.0771194880,0.043939792,,,
2020-06-19T20:50:00,0.061126129,0.074499634,0.0777609260,0.044272816,,,
2020-06-19T21:20:00,0.059735729,0.073984081,0.0786889980,0.043219786,,,
2020-06-19T21:50:00,0.059893452,0.075131891,0.0779340300,0.043524147,,,
2020-06-19T22:20:00,0.061932858,0.074400166,0.0783706720,0.044058987,,,
2020-06-19T22:50:00,0.061505103,0.075125397,0.0765549590,0.043803701,,,
2020-06-19T23:20:00,0.061248303,0.075464525,0.0784368870,0.044720299,,,
2020-06-19T23:50:00,0.061626105,0.074909078,0.0795779090,0.043944773,,,
2020-06-20T00:20:00,0.059835539,0.075046535,0.0785703890,0.043930905,,,
2020-06-20T00:50:00,0.060172323,0.074794326,0.0772543090,0.044604082,,,
2020-06-20T01:20:00,0.061058499,0.074868939,0.0775123790,0.043200107,,,
2020-06-20T01:50:00,0.061517457,0.074748474,0.0763125150,0.044900972,,,
2020-06-20T02:20:00,0.060232775,0.074953709,0.0771603590,0.043798135,,,
2020-06-20T02:50:00,0.061497095,0.074625372,0.0789874510,0.044156941,,,
2020-06-20T03:20:00,0.061528248,0.074922799,0.0775495870,0.044625177,,,
2020-06-20T03:50:00,0.06209185,0.074996728,0.0777962300,0.044119049,,,
2020-06-20T04:20:00,0.060523072,0.074629376,0.0759420870,0.043777284,,,
2020-06-20T04:50:00,0.061782167,0.074487866,0.0765287370,0.044126715,,,
2020-06-20T05:20:00,0.060193906,0.074240344,0.0749697740,0.043916793,,,
2020-06-20T05:50:00,0.061218028,0.074876605,0.0767705940,0.043947556,,,
2020-06-20T06:20:00,0.060753113,0.073944919,0.0777619510,0.043907222,,,
2020-06-20T06:50:00,0.06048308,0.07282421,0.0773312660,0.043430539,,,
2020-06-20T07:20:00,0.061141901,0.074242199,0.0785667270,0.043563699,,,
2020-06-20T07:50:00,0.061595439,0.075061673,0.0770965870,0.044419112,,,
2020-06-20T08:20:00,0.059919723,0.07406973,0.0758244540,0.04387265,,,
2020-06-20T08:50:00,0.060995898,0.075733288,0.0776329410,0.043547878,,,
2020-06-20T09:20:00,0.059914156,0.07396367,0.0765783970,0.043573905,,,
2020-06-20T09:50:00,0.06079999,0.075745691,0.0781712000,0.044194834,,,
2020-06-20T10:20:00,0.060124176,0.074333805,0.0758767520,0.043823673,,,
2020-06-20T10:50:00,0.060856878,0.075786025,0.0765536890,0.044388593,,,
2020-06-20T11:20:00,0.060176425,0.073682553,0.0787717170,0.044275404,,,
2020-06-20T11:50:00,0.061315103,0.075155183,0.0802851210,0.045101079,,,
2020-06-20T12:20:00,0.060546706,0.074585087,0.0811469310,0.045276039,,,
2020-06-20T12:50:00,0.061404903,0.075107818,0.0777714730,0.044759949,,,
2020-06-20T13:20:00,0.060312857,0.074148982,0.0778883250,0.044625372,,,
2020-06-20T13:50:00,0.061760096,0.074260413,0.0778992140,0.044647981,,,
2020-06-20T14:20:00,0.060993261,0.075585136,0.0815796180,0.043968114,,,
2020-06-20T14:50:00,0.06078329,0.075114556,0.0788571220,0.045050833,,,
2020-06-20T15:20:00,0.061416036,0.074611065,0.0780120120,0.043864837,,,
2020-06-20T15:50:00,0.062450168,0.075295278,0.0781265690,0.044410762,,,
2020-06-20T16:20:00,0.059459544,0.074921676,0.0788743590,0.04369017,,,
2020-06-20T16:50:00,0.06073529,0.074116412,0.0769165970,0.044584013,,,
2020-06-20T17:20:00,0.059922994,0.074510035,0.0778611750,0.0435052,,,
2020-06-20T17:50:00,0.061837639,0.074265345,0.0773124660,0.044158601,,,
2020-06-20T18:20:00,0.060687827,0.074056302,0.0753616390,0.044245666,,,
2020-06-20T18:50:00,0.061265784,0.074344402,0.0759190390,0.044142927,,,
2020-06-20T19:20:00,0.06081796,0.075338395,0.0769308560,0.043963231,,,
2020-06-20T19:50:00,0.059994433,0.073717027,0.0764677470,0.044023439,,,
2020-06-20T20:20:00,0.061104107,0.074581864,0.0754116410,0.04496577,,,
2020-06-20T20:50:00,0.06157493,0.075983739,0.0790030270,0.044229015,,,
2020-06-20T21:20:00,0.062030568,0.075797793,0.0784674060,0.044361736,,,
2020-06-20T21:50:00,0.06157703,0.074336735,0.0742443970,0.043741931,,,
2020-06-20T22:20:00,0.060448557,0.074342253,0.0751456610,0.044547195,,,
2020-06-20T22:50:00,0.061389863,0.074826798,0.0771136290,0.044199668,,,
2020-06-20T23:20:00,0.060816837,0.074032423,0.0772940570,0.043105376,,,
2020-06-20T23:50:00,0.061808877,0.074703843,0.0763891300,0.043783925,,,
2020-06-21T00:20:00,0.060154256,0.073878852,0.0773647150,0.043659261,,,
2020-06-21T00:50:00,0.060739343,0.07443923,0.0770475120,0.043800039,,,
2020-06-21T01:20:00,0.060312271,0.074332975,0.0757333850,0.043262513,,,
2020-06-21T01:50:00,0.061463695,0.074507154,0.0775374770,0.043937009,,,
2020-06-21T02:20:00,0.061588163,0.073374921,0.0775631620,0.044076371,,,
2020-06-21T02:50:00,0.060123151,0.075598418,0.0761073780,0.044311392,,,
2020-06-21T03:20:00,0.061394599,0.074129694,0.0767231310,0.044131598,,,
2020-06-21T03:50:00,0.061445676,0.075150935,0.0772416130,0.043967967,,,
2020-06-21T04:20:00,0.060299038,0.074455296,0.0773840030,0.043867523,,,
2020-06-21T04:50:00,0.061686557,0.075247912,0.0763228670,0.043965672,,,
2020-06-21T05:20:00,0.05988393,0.073894819,0.0785441180,0.044592461,,,
2020-06-21T05:50:00,0.061399922,0.075277113,0.0778326090,0.043999756,,,
2020-06-21T06:20:00,0.061597148,0.075005811,0.0763579280,0.043876263,,,
2020-06-21T06:50:00,0.061060892,0.074207139,0.0766120420,0.044145222,,,
2020-06-21T07:20:00,0.060348747,0.074658284,0.0774476290,0.043883686,,,
2020-06-21T07:50:00,0.059197275,0.074452219,0.0757589240,0.044504907,,,
2020-06-21T08:20:00,0.059458665,0.074066312,0.0752747200,0.043644416,,,
2020-06-21T08:50:00,0.060335759,0.074164266,0.0770710480,0.043111041,,,
2020-06-21T09:20:00,0.06131442,0.074535671,0.0763092440,0.04395366,,,
2020-06-21T09:50:00,0.059259192,0.074716539,0.0764150100,0.044200303,,,
2020-06-21T10:20:00,0.062384003,0.075517945,0.0779204060,0.04434948,,,
2020-06-21T10:50:00,0.061405928,0.074778505,0.0777776750,0.044701353,,,
2020-06-21T11:20:00,0.061936227,0.0746931,0.0773486010,0.043785781,,,
2020-06-21T11:50:00,0.06097285,0.075020606,0.0765155040,0.044835685,,,
2020-06-21T12:20:00,0.060815958,0.074557644,0.0755071540,0.043418624,,,
2020-06-21T12:50:00,0.060482983,0.074149324,0.0764665270,0.043880121,,,
2020-06-21T13:20:00,0.060903755,0.074239709,0.0780356460,0.043949509,,,
2020-06-21T13:50:00,0.060319937,0.07222589,0.0765731240,0.044353875,,,
2020-06-21T14:20:00,0.061468285,0.074325065,0.0779900390,0.04437702,,,
2020-06-21T14:50:00,0.06038288,0.074392646,0.0782288690,0.044045022,,,
2020-06-21T15:20:00,0.061992822,0.074106451,0.0775309830,0.044382441,,,
2020-06-21T15:50:00,0.06078412,0.072995068,0.0761633380,0.044416915,,,
2020-06-21T16:20:00,0.060761951,0.073720104,0.0756545730,0.043157234,,,
2020-06-21T16:50:00,0.059587626,0.072947996,0.0758024320,0.042929,,,
2020-06-21T17:20:00,0.060476146,0.073418136,0.0775245370,0.044092729,,,
2020-06-21T17:50:00,0.060766541,0.074543972,0.0784345920,0.044134723,,,
2020-06-21T18:20:00,0.060551199,0.074700913,0.0761223200,0.044127252,,,
2020-06-21T18:50:00,0.061151814,0.074543972,0.0764661360,0.044148298,,,
2020-06-21T19:20:00,0.059999121,0.074505054,0.0745139900,0.04401543,,,
2020-06-21T19:50:00,0.06182465,0.075210557,0.0777331410,0.043693003,,,
2020-06-21T20:20:00,0.061580839,0.074748914,0.0770251480,0.04415113,,,
2020-06-21T20:50:00,0.060121148,0.074337761,0.0771982030,0.043744812,,,
2020-06-21T21:20:00,0.060929782,0.074762488,0.0760706090,0.043747449,,,
2020-06-21T21:50:00,0.060423116,0.074193857,0.0771697840,0.043537136,,,
2020-06-21T22:20:00,0.059452317,0.073145368,0.0747771860,0.043355877,,,
2020-06-21T22:50:00,0.060602227,0.073543825,0.0766136040,0.043959959,,,
2020-06-21T23:20:00,0.061344548,0.074100591,0.0772695440,0.044405,,,
2020-06-21T23:50:00,0.061220421,0.074491772,0.0781674890,0.044513111,,,
2020-06-22T00:20:00,0.060433664,0.07491982,0.0775575960,0.043832072,,,
2020-06-22T00:50:00,0.060962254,0.074206748,0.0766161430,0.044257776,,,
2020-06-22T01:20:00,0.061006104,0.074808633,0.0791499100,0.04415909,,,
2020-06-22T01:50:00,0.060592119,0.074103765,0.0756804530,0.043240588,,,
2020-06-22T02:20:00,0.061611456,0.074014844,0.0764208210,0.043768641,,,
2020-06-22T02:50:00,0.059739782,0.073791689,0.0768224030,0.043598906,,,
2020-06-22T03:20:00,0.059271107,0.07453738,0.0744220420,0.044362811,,,
2020-06-22T03:50:00,0.059799893,0.073961424,0.0762165630,0.043940231,,,
2020-06-22T04:20:00,0.061272181,0.07359959,0.0768251870,0.04404595,,,
2020-06-22T04:50:00,0.061436887,0.074384931,0.0761949310,0.043550271,,,
2020-06-22T05:20:00,0.060031642,0.074471556,0.0793439130,0.043581523,,,
2020-06-22T05:50:00,0.061380292,0.074686264,0.0763070950,0.04530021,,,
2020-06-22T06:20:00,0.06080502,0.074039895,0.0752948870,0.044109917,,,
2020-06-22T06:50:00,0.060475072,0.073321256,0.0755267350,0.043839396,,,
2020-06-22T07:20:00,0.059929635,0.074234191,0.0756941260,0.043442502,,,
2020-06-22T07:50:00,0.061774257,0.073412032,0.0771703210,0.043475365,,,
2020-06-22T08:20:00,0.061135016,0.074774696,0.0800468280,0.044362127,,,
2020-06-22T08:50:00,0.061120367,0.073099956,0.0772171490,0.043957566,,,
2020-06-22T09:20:00,0.060758631,0.074487377,0.0785688750,0.043184775,,,
2020-06-22T09:50:00,0.059352263,0.07282045,0.0780416040,0.043326188,,,
2020-06-22T10:20:00,0.06045427,0.075039406,0.0772856580,0.044461009,,,
2020-06-22T10:50:00,0.060123981,0.073761219,0.0775829390,0.043324918,,,
2020-06-22T11:20:00,0.059872894,0.072760584,0.0756139950,0.044784462,,,
2020-06-22T11:50:00,0.059211778,0.074707896,0.0765849410,0.043517603,,,
2020-06-22T12:20:00,0.061467454,0.073433273,0.0782186140,0.044429025,,,
2020-06-22T12:50:00,0.061618487,0.074644709,0.0759997560,0.044277601,,,
2020-06-22T13:20:00,0.061253919,0.07375072,0.0771357490,0.043651057,,,
2020-06-22T13:50:00,0.061407832,0.075501685,0.0780654330,0.044264515,,,
2020-06-22T14:20:00,0.062244153,0.07488476,0.0774229210,0.043310074,,,
2020-06-22T14:50:00,0.061872797,0.075079936,0.0768892040,0.043776747,,,
2020-06-22T15:20:00,0.060894526,0.074325748,0.0766623370,0.044263782,,,
2020-06-22T15:50:00,0.060628693,0.074860784,0.0771821380,0.044109673,,,
2020-06-22T16:20:00,0.061670199,0.073922555,0.0766206360,0.043782558,,,
2020-06-22T16:50:00,0.058805459,0.073129743,0.0742080180,0.043357488,,,
2020-06-22T17:20:00,0.060977245,0.074060452,0.0785951460,0.043699448,,,
2020-06-22T17:50:00,0.060901948,0.074166756,0.0770233900,0.043897749,,,
2020-06-22T18:20:00,0.059430001,0.07310606,0.0754782950,0.043438107,,,
2020-06-22T18:50:00,0.060442795,0.074493335,0.0776188780,0.043219151,,,
2020-06-22T19:20:00,0.058292934,0.072644807,0.0739284630,0.043503736,,,
2020-06-22T19:50:00,0.060830851,0.073487133,0.0752133890,0.044237902,,,
2020-06-22T20:20:00,0.060459056,0.073843401,0.0769098100,0.044408223,,,
2020-06-22T20:50:00,0.060355437,0.074666683,0.0757059430,0.043423605,,,
2020-06-22T21:20:00,0.060025538,0.072515406,0.0757922260,0.043639191,,,
2020-06-22T21:50:00,0.06029894,0.07362879,0.0780364280,0.043352654,,,
2020-06-22T22:20:00,0.059979735,0.073318961,0.0767279160,0.044674886,,,
2020-06-22T22:50:00,0.060740466,0.073129108,0.0767003270,0.043697202,,,
2020-06-22T23:20:00,0.06074906,0.075223155,0.0765188240,0.044316275,,,
2020-06-22T23:50:00,0.060092924,0.073953367,0.0765988570,0.043559939,,,
2020-06-23T00:20:00,0.060085942,0.072140388,0.0753126620,0.044188974,,,
2020-06-23T00:50:00,0.060694077,0.074087065,0.0775814250,0.043647639,,,
2020-06-23T01:20:00,0.060730993,0.073993945,0.0772072860,0.043926901,,,
2020-06-23T01:50:00,0.060631037,0.073764442,0.0768494070,0.04333234,,,
2020-06-23T02:20:00,0.061345866,0.073817227,0.0760172860,0.04395532,,,
2020-06-23T02:50:00,0.060615655,0.073128424,0.0766948090,0.044382196,,,
2020-06-23T03:20:00,0.06035866,0.073102984,0.0754917720,0.043017921,,,
2020-06-23T03:50:00,0.060164119,0.074404072,0.0776780120,0.044458079,,,
2020-06-23T04:20:00,0.061543239,0.074543679,0.0768674740,0.043868792,,,
2020-06-23T04:50:00,0.060791933,0.073522779,0.0769344210,0.044001904,,,
2020-06-23T05:20:00,0.060599736,0.074467357,0.0782932270,0.043692221,,,
2020-06-23T05:50:00,0.060274037,0.07415948,0.0756836760,0.043770887,,,
2020-06-23T06:20:00,0.061246448,0.07474154,0.0778028710,0.044332682,,,
2020-06-23T06:50:00,0.060658089,0.073845451,0.0764256560,0.044210899,,,
2020-06-23T07:20:00,0.060507886,0.073526881,0.0773785830,0.043251526,,,
2020-06-23T07:50:00,0.05987934,0.073674496,0.0763846870,0.045047756,,,
2020-06-23T08:20:00,0.060685776,0.074631769,0.0772343860,0.044175741,,,
2020-06-23T08:50:00,0.061259241,0.073824698,0.0763697450,0.043861712,,,
2020-06-23T09:20:00,0.061238684,0.073845891,0.0762579230,0.043891987,,,
2020-06-23T09:50:00,0.060959129,0.074498462,0.0762893210,0.04322921,,,
2020-06-23T10:20:00,0.060307388,0.073226671,0.0751885830,0.043280336,,,
2020-06-23T10:50:00,0.061288637,0.074106499,0.0769458470,0.043786122,,,
2020-06-23T11:20:00,0.061655647,0.074759998,0.0760695830,0.043547683,,,
2020-06-23T11:50:00,0.0605741,0.073733923,0.0783349770,0.044990283,,,
2020-06-23T12:20:00,0.060179843,0.072930417,0.0766487620,0.043536647,,,
2020-06-23T12:50:00,0.061555203,0.074988232,0.0749329070,0.044546902,,,
2020-06-23T13:20:00,0.061789052,0.073754871,0.0761920500,0.044051565,,,
2020-06-23T13:50:00,0.060817472,0.074145075,0.0782372670,0.043640217,,,
2020-06-23T14:20:00,0.061251184,0.073961277,0.0758434490,0.043485961,,,
2020-06-23T14:50:00,0.060541677,0.073487084,0.0760823770,0.043939938,,,
2020-06-23T15:20:00,0.060525319,0.074382831,0.0781423410,0.044174423,,,
2020-06-23T15:50:00,0.060920113,0.073339323,0.0776374330,0.042914791,,,
2020-06-23T16:20:00,0.061788808,0.074204649,0.0795953900,0.044317935,,,
2020-06-23T16:50:00,0.061652473,0.07433151,0.0758262610,0.04374281,,,
2020-06-23T17:20:00,0.061666878,0.074043069,0.0764486060,0.044802774,,,
2020-06-23T17:50:00,0.059932321,0.074050881,0.0755018800,0.044020558,,,
2020-06-23T18:20:00,0.059951804,0.073974315,0.0768246010,0.043490307,,,
2020-06-23T18:50:00,0.060586845,0.074444309,0.0770794960,0.044251086,,,
2020-06-23T19:20:00,0.062082572,0.07457913,0.0774642320,0.043865667,,,
2020-06-23T19:50:00,0.06075448,0.074319059,0.0770345230,0.04308184,,,
2020-06-23T20:20:00,0.062052737,0.074255628,0.0778706480,0.043900679,,,
2020-06-23T20:50:00,0.062128668,0.074084526,0.0774526590,0.044017091,,,
2020-06-23T21:20:00,0.06188183,0.073684262,0.0759029740,0.044325846,,,
2020-06-23T21:50:00,0.061169588,0.073761365,0.0746538890,0.044231359,,,
2020-06-23T22:20:00,0.06083549,0.074231212,0.0761244200,0.043878314,,,
2020-06-23T22:50:00,0.062807998,0.075034328,0.0769534160,0.044901704,,,
2020-06-23T23:20:00,0.062003125,0.073812881,0.0781602130,0.044579618,,,
2020-06-23T23:50:00,0.061616192,0.074646809,0.0761640710,0.044314957,,,
2020-06-24T00:20:00,0.062516822,0.075023634,0.0804161820,0.045117193,,,
2020-06-24T00:50:00,0.061453147,0.075218468,0.0782057230,0.044071048,,,
2020-06-24T01:20:00,0.060867718,0.073408711,0.0765565210,0.044134577,,,
2020-06-24T01:50:00,0.061036379,0.073962547,0.0762965970,0.043323893,,,
2020-06-24T02:20:00,0.060003516,0.073073002,0.0751230040,0.04366512,,,
2020-06-24T02:50:00,0.061141413,0.074307095,0.0784688710,0.043381073,,,
2020-06-24T03:20:00,0.060398603,0.072555447,0.0768033110,0.043618878,,,
2020-06-24T03:50:00,0.061631525,0.074149958,0.0786360660,0.044419942,,,
2020-06-24T04:20:00,0.059662288,0.073158894,0.0759519020,0.042868939,,,
2020-06-24T04:50:00,0.060506421,0.074215684,0.0779860830,0.043824405,,,
2020-06-24T05:20:00,0.060945749,0.074365936,0.0759337370,0.044548953,,,
2020-06-24T05:50:00,0.061734655,0.073942429,0.0761411690,0.043504077,,,
2020-06-24T06:20:00,0.0599666,0.072442893,0.0762728160,0.04452737,,,
2020-06-24T06:50:00,0.062058401,0.074861028,0.0760902880,0.043531178,,,
2020-06-24T07:20:00,0.061359246,0.073389716,0.0773009420,0.043579228,,,
2020-06-24T07:50:00,0.060732213,0.073937741,0.0772635870,0.043670541,,,
2020-06-24T08:20:00,0.061096782,0.072919381,0.0761782800,0.044354265,,,
2020-06-24T08:50:00,0.060688754,0.073663607,0.0773499680,0.043163826,,,
2020-06-24T09:20:00,0.061176473,0.073996142,0.0785693640,0.043382245,,,
2020-06-24T09:50:00,0.059511793,0.07290854,0.0765451440,0.043482055,,,
2020-06-24T10:20:00,0.060447776,0.073554129,0.0769940430,0.043711998,,,
2020-06-24T10:50:00,0.060217442,0.074481127,0.0757646370,0.043922799,,,
2020-06-24T11:20:00,0.059548562,0.07352444,0.0763363930,0.044298794,,,
2020-06-24T11:50:00,0.060598613,0.072851702,0.0770856980,0.043580448,,,
2020-06-24T12:20:00,0.060196494,0.07402549,0.0766459300,0.043656233,,,
2020-06-24T12:50:00,0.060286391,0.072585087,0.0764267790,0.043940866,,,
2020-06-24T13:20:00,0.059934225,0.073057327,0.0766408030,0.044274769,,,
2020-06-24T13:50:00,0.061804678,0.074442014,0.0773970900,0.044164217,,,
2020-06-24T14:20:00,0.059112847,0.073289858,0.0753319990,0.04348474,,,
2020-06-24T14:50:00,0.059397969,0.073230822,0.0758142980,0.042776796,,,
2020-06-24T15:20:00,0.060978954,0.073033791,0.0760086430,0.044228869,,,
2020-06-24T15:50:00,0.061083354,0.073049954,0.0760655790,0.04446555,,,
2020-06-24T16:20:00,0.061462132,0.073406514,0.0758262610,0.044061575,,,
2020-06-24T16:50:00,0.060133307,0.073294301,0.0738279210,0.043316275,,,
2020-06-24T17:20:00,0.061264368,0.073113384,0.0749629380,0.043509156,,,
2020-06-24T17:50:00,0.060780263,0.073122027,0.0766534010,0.044461106,,,
2020-06-24T18:20:00,0.06164676,0.074135602,0.0775752720,0.04488852,,,
2020-06-24T18:50:00,0.060710777,0.07424884,0.0767284540,0.043431173,,,
2020-06-24T19:20:00,0.060459495,0.073071488,0.0781232480,0.043074857,,,
2020-06-24T19:50:00,0.059831877,0.072287514,0.0751401440,0.0438831,,,
2020-06-24T20:20:00,0.061133844,0.073625568,0.0756282530,0.043732751,,,
2020-06-24T20:50:00,0.061452268,0.073310757,0.0772793110,0.043765272,,,
2020-06-24T21:20:00,0.061099761,0.07463714,0.0770507840,0.043688657,,,
2020-06-24T21:50:00,0.06256033,0.074503589,0.0771716390,0.044618634,,,
2020-06-24T22:20:00,0.061390449,0.074397236,0.0774562230,0.044102739,,,
2020-06-24T22:50:00,0.061978856,0.073719664,0.0761995700,0.044268421,,,
2020-06-24T23:20:00,0.062389619,0.07465931,0.0776371400,0.044165242,,,
2020-06-24T23:50:00,0.06248474,0.07415743,0.0767302110,0.043697104,,,
2020-06-25T00:20:00,0.061558475,0.074549099,0.0764684310,0.044009717,,,
2020-06-25T00:50:00,0.061187949,0.074023194,0.0763711120,0.043784169,,,
2020-06-25T01:20:00,0.061322721,0.073325114,0.0793242350,0.043316178,,,
2020-06-25T01:50:00,0.064162508,0.074464036,0.0779238730,0.044519215,,,
2020-06-25T02:20:00,0.060750964,0.07368641,0.0770326190,0.044210997,,,
2020-06-25T02:50:00,0.061643049,0.072594414,0.0764257040,0.044189365,,,
2020-06-25T03:20:00,0.060911031,0.073554763,0.0770878460,0.044403194,,,
2020-06-25T03:50:00,0.061636994,0.072989697,0.0766351380,0.043631525,,,
2020-06-25T04:20:00,0.061124274,0.073985741,0.0777801650,0.043752722,,,
2020-06-25T04:50:00,0.059525905,0.073180917,0.0771224670,0.043032619,,,
2020-06-25T05:20:00,0.061531813,0.073515162,0.0762753550,0.043682846,,,
2020-06-25T05:50:00,0.062039162,0.073620001,0.0778234290,0.044072464,,,
2020-06-25T06:20:00,0.060093755,0.073071097,0.0762617320,0.043243664,,,
2020-06-25T06:50:00,0.061567606,0.073105034,0.0767599490,0.044151814,,,
2020-06-25T07:20:00,0.06280419,0.07417955,0.0791424390,0.044833146,,,
2020-06-25T07:50:00,0.062655354,0.073911128,0.0764283410,0.044194052,,,
2020-06-25T08:20:00,0.062996728,0.074507837,0.0767241560,0.045017237,,,
2020-06-25T08:50:00,0.061490795,0.073503052,0.0768665950,0.043878754,,,
2020-06-25T09:20:00,0.062047854,0.073398066,0.0771613850,0.04430148,,,
2020-06-25T09:50:00,0.061702525,0.074029835,0.0770708040,0.044074564,,,
2020-06-25T10:20:00,0.061291811,0.072105865,0.0769822260,0.043572049,,,
2020-06-25T10:50:00,0.06270272,0.074609551,0.0774406950,0.044793447,,,
2020-06-25T11:20:00,0.060871722,0.073200156,0.0765134040,0.044117633,,,
2020-06-25T11:50:00,0.064635578,0.074007325,0.0776713710,0.044794326,,,
2020-06-25T12:20:00,0.066212266,0.074822013,0.0775313740,0.044725573,,,
2020-06-25T12:50:00,0.066478588,0.073885639,0.0760772010,0.044122125,,,
2020-06-25T13:20:00,0.065580253,0.072857708,0.0761332580,0.044805313,,,
2020-06-25T13:50:00,0.065417013,0.07433986,0.0757859760,0.044496362,,,
2020-06-25T14:20:00,0.066265589,0.072991064,0.0771554760,0.04446013,,,
2020-06-25T14:50:00,0.067624249,0.075575858,0.0795984180,0.045920406,,,
2020-06-25T15:20:00,0.066468871,0.074468285,0.0776727380,0.045562869,,,
2020-06-25T15:50:00,0.065137604,0.073878852,0.0783685730,0.044367254,,,
2020-06-25T16:20:00,0.065735583,0.073963475,0.0767790910,0.044458421,,,
2020-06-25T16:50:00,0.066109234,0.074162654,0.0770725620,0.044460911,,,
2020-06-25T17:20:00,0.067155672,0.073674496,0.0776785980,0.044635383,,,
2020-06-25T17:50:00,0.066330338,0.07355242,0.0756555010,0.044039748,,,
2020-06-25T18:20:00,0.068132965,0.074011475,0.0754966550,0.044563162,,,
2020-06-25T18:50:00,0.066584355,0.073010303,0.0767586310,0.044566727,,,
2020-06-25T19:20:00,0.067201182,0.07407056,0.0778963820,0.044525612,,,
2020-06-25T19:50:00,0.068267689,0.073837443,0.0766605300,0.044427462,,,
2020-06-25T20:20:00,0.068504224,0.075119098,0.0770000980,0.044527125,,,
